"name","sex","count","year","rank","proportion"
"Nancy","F",18947,1938,7,0.0171728395956901
"Dorothy","F",16348,1938,8,0.0148172049248082
"Margaret","F",15329,1938,9,0.0138936221123309
"Joan","F",14301,1938,10,0.0129618820424322
"Robert","M",62262,1938,1,0.0561485462809321
"James","M",59093,1938,2,0.0532907077411442
"John","M",50507,1938,3,0.045547759901883
"William","M",42422,1938,4,0.0382566192915374
"Richard","M",34383,1938,5,0.0310069619796551
"Charles","M",31133,1938,6,0.0280760767621384
"Donald","M",26660,1938,7,0.0240422768919991
"David","M",22991,1938,8,0.0207335329341317
"Thomas","M",21375,1938,9,0.0192762066228988
"Ronald","M",20291,1938,10,0.0182986436765024
"Mary","F",54901,1939,1,0.0500670740660016
"Barbara","F",37259,1939,2,0.0339784177451258
"Patricia","F",29704,1939,3,0.0270886207547497
"Betty","F",23639,1939,4,0.0215576321714761
"Shirley","F",20447,1939,5,0.0186466815436428
"Carol","F",20168,1939,6,0.0183922469492927
"Nancy","F",19726,1939,7,0.0179891641869173
"Judith","F",16626,1939,8,0.015162113138583
"Dorothy","F",15170,1939,9,0.0138343110978169
"Margaret","F",14950,1939,10,0.0136336816685802
"Robert","M",59646,1939,1,0.0538994069312147
"James","M",59630,1939,2,0.0538849484509998
"John","M",51021,1939,3,0.0461053824403565
"William","M",42076,1939,4,0.0380221883451998
"Richard","M",35371,1939,5,0.0319631814801327
"Charles","M",30784,1939,6,0.0278181159335163
"David","M",25360,1939,7,0.0229166911406566
"Donald","M",24057,1939,8,0.0217392286581536
"Thomas","M",22125,1939,9,0.0199933671722014
"Ronald","M",19833,1939,10,0.0179221898814134
"Mary","F",56196,1940,1,0.0491500030174302
"Barbara","F",36732,1940,2,0.0321264486945022
"Patricia","F",32661,1940,3,0.0285658809977986
"Judith","F",22380,1940,4,0.0195739388484961
"Betty","F",22074,1940,5,0.019306305904455
"Carol","F",21760,1940,6,0.0190316760207004
"Nancy","F",19731,1940,7,0.0172570771858658
"Linda","F",18368,1940,8,0.0160649735821795
"Shirley","F",17876,1940,9,0.0156346617897997
"Sandra","F",16151,1940,10,0.0141259466640778
"James","M",62473,1940,1,0.0539051532301416
"Robert","M",61194,1940,2,0.0528015614227792
"John","M",54766,1940,3,0.0472551281641979
"William","M",44775,1940,4,0.0386343418097352
"Richard","M",37418,1940,5,0.0322863160655874
"Charles","M",31679,1940,6,0.0273343900433412
"David","M",27685,1940,7,0.0238881463540485
"Thomas","M",23985,1940,8,0.0206955820950642
"Donald","M",23106,1940,9,0.0199371323697542
"Ronald","M",20730,1940,10,0.0178869884023632
"Mary","F",58035,1941,1,0.0480445253166129
"Barbara","F",39535,1941,2,0.0327292204427034
"Patricia","F",36901,1941,3,0.0305486521703857
"Carol","F",24181,1941,4,0.020018345251676
"Linda","F",23715,1941,5,0.019632565139717
"Judith","F",23314,1941,6,0.019300595558396
"Betty","F",20900,1941,7,0.0173021552359302
"Nancy","F",20880,1941,8,0.01728559814958
"Sandra","F",19499,1941,9,0.0161423313371006
"Shirley","F",16950,1941,10,0.0140321306817711
"James","M",66721,1941,1,0.054332575196802
"Robert","M",64232,1941,2,0.0523057203884982
"John","M",57510,1941,3,0.0468318280536575
"William","M",47787,1941,4,0.038914146534518
"Richard","M",39102,1941,5,0.0318417343167121
"Charles","M",32730,1941,6,0.0266528557154618
"David","M",30550,1941,7,0.0248776273176706
"Thomas","M",26640,1941,8,0.02169361675099
"Ronald","M",24394,1941,9,0.0198646429062932
"Donald","M",22624,1941,10,0.0184232877392792
"Mary","F",63241,1942,1,0.04682537978381
"Barbara","F",44734,1942,2,0.0331222867957331
"Patricia","F",39454,1942,3,0.0292128292403731
"Linda","F",31611,1942,4,0.0234056558300156
"Carol","F",30269,1942,5,0.022412002034695
"Sandra","F",24990,1942,6,0.0185032849069023
"Judith","F",24787,1942,7,0.0183529781107398
"Nancy","F",23324,1942,8,0.0172697325797755
"Betty","F",21654,1942,9,0.0160332185423795
"Carolyn","F",19980,1942,10,0.0147937427947142
"James","M",77178,1942,1,0.055893199074168
"Robert","M",71838,1942,2,0.0520259093924444
"John","M",66023,1942,3,0.0478146192240508
"William","M",54878,1942,4,0.0397432814894424
"Richard","M",43582,1942,5,0.0315625878106505
"David","M",35894,1942,6,0.0259948494074501
"Charles","M",35842,1942,7,0.0259571904068041
"Thomas","M",31102,1942,8,0.0225244276556113
"Ronald","M",27128,1942,9,0.0196464109523961
"Donald","M",23949,1942,10,0.0173441424321341
"Mary","F",66172,1943,1,0.0474312153478387
"Barbara","F",43429,1943,2,0.0311293334241263
"Patricia","F",39620,1943,3,0.0283990925479262
"Linda","F",38437,1943,4,0.0275511337775022
"Carol","F",31680,1943,5,0.02270780544973
"Sandra","F",25988,1943,6,0.0186278550513757
"Judith","F",25210,1943,7,0.018070194930167
"Sharon","F",24710,1943,8,0.0177118015360741
"Nancy","F",23991,1943,9,0.0171964318353684
"Betty","F",21595,1943,10,0.0154790106908749
"James","M",80252,1943,1,0.0562418880544506
"Robert","M",74856,1943,2,0.0524602847555694
"John","M",68926,1943,3,0.0483044456965691
"William","M",55892,1943,4,0.0391700095591307
"Richard","M",46333,1943,5,0.032470909126587
"David","M",37239,1943,6,0.0260976881480796
"Charles","M",36626,1943,7,0.0256680879215759
"Thomas","M",32864,1943,8,0.0230316180160179
"Ronald","M",29234,1943,9,0.0204876558264443
"Michael","M",24745,1943,10,0.0173416926669414
"Mary","F",62463,1944,1,0.0470662965441163
"Barbara","F",39191,1944,2,0.029530685811768
"Linda","F",38411,1944,3,0.0289429504915878
"Patricia","F",36872,1944,4,0.0277833034944632
"Carol","F",30457,1944,5,0.0229495572393921
"Sandra","F",26022,1944,6,0.0196077544893936
"Nancy","F",23212,1944,7,0.0174904003231037
"Judith","F",22433,1944,8,0.0169034185097444
"Sharon","F",22428,1944,9,0.0168996509756406
"Betty","F",19757,1944,10,0.0148870342574341
"James","M",76950,1944,1,0.0564726293054417
"Robert","M",70846,1944,2,0.0519929811016676
"John","M",66610,1944,3,0.0488842344124168
"William","M",52356,1944,4,0.0384234045473126
"Richard","M",45634,1944,5,0.033490213979526
"David","M",37378,1944,6,0.0274312402622326
"Charles","M",34645,1944,7,0.0254255262155559
"Thomas","M",31597,1944,8,0.0231886376629505
"Michael","M",26728,1944,9,0.019615340299881
"Ronald","M",25510,1944,10,0.0187214655436234
"Mary","F",59287,1945,1,0.0453605770702118
"Linda","F",41464,1945,2,0.031724171701035
"Barbara","F",38274,1945,3,0.0292834976771516
"Patricia","F",35840,1945,4,0.0274212404438813
"Carol","F",30389,1945,5,0.0232506717591827
"Sandra","F",24703,1945,6,0.0189003042043862
"Nancy","F",21453,1945,7,0.0164137240860097
"Sharon","F",20833,1945,8,0.0159393611095809
"Judith","F",20186,1945,9,0.0154443403906303
"Susan","F",19222,1945,10,0.014706782472441
"James","M",74449,1945,1,0.0553252678982804
"Robert","M",69930,1945,2,0.051967064488801
"John","M",66122,1945,3,0.0491372263424639
"William","M",50210,1945,4,0.0373125455166981
"Richard","M",46047,1945,5,0.0342188963036725
"David","M",37096,1945,6,0.0275671417742966
"Charles","M",32461,1945,7,0.0241227353120402
"Thomas","M",31882,1945,8,0.0236924631779201
"Michael","M",29909,1945,9,0.0222262681509445
"Ronald","M",23668,1945,10,0.0175883952855848
"Mary","F",67464,1946,1,0.0429376359224012
"Linda","F",52708,1946,2,0.0335461418563667
"Patricia","F",46295,1946,3,0.0294645715496793
"Barbara","F",45121,1946,4,0.0287173762370251
"Carol","F",34281,1946,5,0.0218182304200141
"Sandra","F",31690,1946,6,0.0201691818211326
"Nancy","F",28345,1946,7,0.0180402479873779
"Susan","F",28269,1946,8,0.0179918775923509
"Sharon","F",27825,1946,9,0.0177092926529825
"Judith","F",22305,1946,10,0.0141960744878625
"James","M",87423,1946,1,0.0538409142417942
"Robert","M",84129,1946,2,0.0518122493422544
"John","M",79256,1946,3,0.0488111309283328
"William","M",60034,1946,4,0.0369729412808057
"Richard","M",58860,1946,5,0.0362499137786624
"David","M",46432,1946,6,0.0285959224697733
"Michael","M",41181,1946,7,0.0253620064444291
"Thomas","M",38867,1946,8,0.0239368909078368
"Charles","M",38197,1946,9,0.0235242602209237
"Ronald","M",31844,1946,10,0.0196116590956121
"Linda","F",99680,1947,1,0.0562321947366936
"Mary","F",71685,1947,2,0.040439455053169
"Patricia","F",51274,1947,3,0.0289250557075565
"Barbara","F",48791,1947,4,0.0275243279835275
"Sandra","F",34774,1947,5,0.0196169576622571
"Carol","F",33535,1947,6,0.0189180041181282
"Nancy","F",32442,1947,7,0.0183014131385214
"Susan","F",31954,1947,8,0.0180261190872423
"Sharon","F",28535,1947,9,0.0160973683468254
"Donna","F",23517,1947,10,0.0132665782867458
"James","M",94763,1947,1,0.0518030736464853
"Robert","M",91646,1947,2,0.0500991366609942
"John","M",88325,1947,3,0.0482836811817462
"William","M",66974,1947,4,0.0366119588278094
"Richard","M",58508,1947,5,0.031983941336899
"David","M",57799,1947,6,0.0315963599051655
"Michael","M",50499,1947,7,0.0276057471383753
"Thomas","M",44831,1947,8,0.0245072823216401
"Charles","M",40772,1947,9,0.0222883922914481
"Larry","M",34939,1947,10,0.0190997286929978
"Linda","F",96211,1948,1,0.0566677405997966
"Mary","F",68592,1948,2,0.0404003041567102
"Barbara","F",46827,1948,3,0.0275808409544301
"Patricia","F",46135,1948,4,0.0271732568268869
"Susan","F",35984,1948,5,0.0211943746322466
"Sandra","F",31062,1948,6,0.018295344175935
"Nancy","F",29411,1948,7,0.0173229144149901
"Carol","F",28982,1948,8,0.0170702358156895
"Sharon","F",26141,1948,9,0.0153969027140273
"Kathleen","F",23256,1948,10,0.0136976538585907
"James","M",88588,1948,1,0.0504936623579745
"Robert","M",85477,1948,2,0.0487204449516027
"John","M",82836,1948,3,0.0472151195995527
"William","M",61975,1948,4,0.0353247022693307
"David","M",56610,1948,5,0.0322667429684036
"Michael","M",52566,1948,6,0.0299617313350486
"Richard","M",50967,1948,7,0.0290503283672606
"Thomas","M",43786,1948,8,0.0249572797670821
"Charles","M",38679,1948,9,0.0220463761044847
"Ronald","M",33514,1948,10,0.0191024134224179
"Linda","F",91010,1949,1,0.0531963395587644
"Mary","F",66864,1949,2,0.0390827386908826
"Patricia","F",46337,1949,3,0.0270844828714918
"Barbara","F",42596,1949,4,0.0248978274897827
"Susan","F",37708,1949,5,0.022040738073639
"Sandra","F",30646,1949,6,0.0179129218999878
"Nancy","F",29241,1949,7,0.0170916840461249
"Carol","F",26782,1949,8,0.0156543716741328
"Kathleen","F",26352,1949,9,0.0154030319750858
"Sharon","F",25711,1949,10,0.0150283604702274
"James","M",86850,1949,1,0.0489639487775644
"Robert","M",83857,1949,2,0.0472765671000601
"John","M",81152,1949,3,0.0457515529210928
"William","M",61503,1949,4,0.0346739175781986
"Michael","M",60043,1949,5,0.0338508045647818
"David","M",59611,1949,6,0.0336072533169763
"Richard","M",50934,1949,7,0.0287153686475126
"Thomas","M",45205,1949,8,0.0254854957339067
"Charles","M",40040,1949,9,0.0225735925049359
"Larry","M",31810,1949,10,0.0179337157238264
"Linda","F",80439,1950,1,0.0469456359975488
"Mary","F",65485,1950,2,0.0382182147130059
"Patricia","F",47952,1950,3,0.027985643000963
"Barbara","F",41570,1950,4,0.0242609939011935
"Susan","F",38021,1950,5,0.0221897341620707
"Nancy","F",29622,1950,6,0.0172879278648341
"Deborah","F",29073,1950,7,0.0169675216668126
"Sandra","F",28895,1950,8,0.0168636376900406
"Carol","F",26162,1950,9,0.0152686101140973
"Kathleen","F",25706,1950,10,0.0150024803758499
"James","M",86266,1950,1,0.0481536433127134
"Robert","M",83590,1950,2,0.0466599012879897
"John","M",79447,1950,3,0.0443472805075597
"Michael","M",65185,1950,4,0.0363862383713077
"David","M",60761,1950,5,0.0339167635142905
"William","M",60722,1950,6,0.0338949937314189
"Richard","M",51028,1950,7,0.0284838071889405
"Thomas","M",45635,1950,8,0.0254734369574998
"Charles","M",39132,1950,9,0.0218434652135616
"Gary","M",33763,1950,10,0.0188464917715803
"Linda","F",73947,1951,1,0.0410750718356886
"Mary","F",65693,1951,2,0.0364902523983649
"Patricia","F",56433,1951,3,0.0313466337904636
"Deborah","F",42045,1951,4,0.0233545836251846
"Barbara","F",40596,1951,5,0.0225497128516588
"Susan","F",40214,1951,6,0.0223375246974236
"Nancy","F",30340,1951,7,0.0168528497369034
"Karen","F",27993,1951,8,0.015549170161013
"Sandra","F",27657,1951,9,0.0153625334599056
"Kathleen","F",26709,1951,10,0.0148359513389239
"James","M",87198,1951,1,0.0463396176681285
"Robert","M",86324,1951,2,0.0458751480032056
"John","M",81529,1951,3,0.0433269420040006
"Michael","M",72769,1951,4,0.0386716167583206
"David","M",64761,1951,5,0.0344159267392104
"William","M",62752,1951,6,0.0333482842256749
"Richard","M",54520,1951,7,0.0289735539263098
"Thomas","M",48246,1951,8,0.0256393632195294
"Charles","M",39365,1951,9,0.0209197349653189
"Gary","M",38140,1951,10,0.0202687334326753
"Linda","F",67092,1952,1,0.0361786478464936
"Mary","F",65660,1952,2,0.0354064570679183
"Patricia","F",53090,1952,3,0.0286282181805632
"Deborah","F",49809,1952,4,0.0268589738059083
"Susan","F",41339,1952,5,0.0222916163376588
"Barbara","F",39878,1952,6,0.0215037876173385
"Nancy","F",31730,1952,7,0.0171100652263943
"Karen","F",28959,1952,8,0.0156158329307013
"Debra","F",26831,1952,9,0.0144683315502485
"Sandra","F",26084,1952,10,0.0140655197404749
"James","M",87076,1952,1,0.0447980804056501
"Robert","M",86568,1952,2,0.0445367291165915
"John","M",83107,1952,3,0.0427561448421191
"Michael","M",79009,1952,4,0.0406478425142406
"David","M",71750,1952,5,0.0369132972243258
"William","M",62998,1952,6,0.0324106466695203
"Richard","M",58333,1952,7,0.0300106392611373
"Thomas","M",48618,1952,8,0.0250125530934115
"Charles","M",38864,1952,9,0.019994402555069
"Gary","M",38733,1952,10,0.0199270068486385
"Mary","F",64368,1953,1,0.0342217694858015
"Linda","F",61264,1953,2,0.0325715026997599
"Deborah","F",52196,1953,3,0.0277504269214656
"Patricia","F",51007,1953,4,0.0271182854238485
"Susan","F",44283,1953,5,0.0235434162649104
"Barbara","F",38451,1953,6,0.0204427861437136
"Debra","F",36862,1953,7,0.0195979814004725
"Nancy","F",30609,1953,8,0.0162735232132566
"Karen","F",29849,1953,9,0.0158694630465711
"Pamela","F",25755,1953,10,0.0136928547276103
"Robert","M",86191,1953,1,0.0437265617390175
"James","M",86000,1953,2,0.0436296633007565
"Michael","M",84201,1953,3,0.0427169916231046
"John","M",80123,1953,4,0.0406481338679827
"David","M",76079,1953,5,0.0385965250495146
"William","M",61807,1953,6,0.0313560302282542
"Richard","M",58317,1953,7,0.0295854776129095
"Thomas","M",46991,1953,8,0.0238395524205331
"Charles","M",38380,1953,9,0.0194710055521283
"Gary","M",36952,1953,10,0.0187465502126692
"Mary","F",67987,1954,1,0.0350153891159602
"Linda","F",55371,1954,2,0.0285177623772167
"Deborah","F",54674,1954,3,0.0281587860109434
"Patricia","F",49133,1954,4,0.0253050011536687
"Susan","F",47158,1954,5,0.0242878156107852
"Debra","F",45881,1954,6,0.0236301214648296
"Barbara","F",36375,1954,7,0.0187342400619685
"Karen","F",32456,1954,8,0.0167158349264948
"Nancy","F",30259,1954,9,0.0155843125782847
"Cynthia","F",27612,1954,10,0.0142210264354934
"Michael","M",88493,1954,1,0.0434318274957485
"Robert","M",86268,1954,2,0.0423398109952565
"James","M",86267,1954,3,0.0423393202013237
"John","M",81140,1954,4,0.0398230197078304
"David","M",79523,1954,5,0.039029405918484
"William","M",61405,1954,6,0.0301372014439158
"Richard","M",57005,1954,7,0.027977708139572
"Thomas","M",47135,1954,8,0.0231335720227827
"Gary","M",37895,1954,9,0.0185986360836607
"Charles","M",37440,1954,10,0.0183753248442343
"Mary","F",63167,1955,1,0.0323150811215099
"Deborah","F",52314,1955,2,0.0267628849524383
"Linda","F",51279,1955,3,0.0262333978949436
"Debra","F",50541,1955,4,0.0258558506017736
"Susan","F",47391,1955,5,0.0242443682528769
"Patricia","F",46210,1955,6,0.0236401902674651
"Barbara","F",33596,1955,7,0.0171870987281056
"Karen","F",33215,1955,8,0.0169921861011438
"Nancy","F",30009,1955,9,0.0153520551771556
"Donna","F",27938,1955,10,0.0142925694804683
"Michael","M",88286,1955,1,0.0428982014397228
"David","M",86200,1955,2,0.0418846132354406
"James","M",84133,1955,3,0.040880257138484
"Robert","M",83676,1955,4,0.0406582006622822
"John","M",80019,1955,5,0.0388812629522822
"William","M",59932,1955,6,0.0291209819074991
"Richard","M",53531,1955,7,0.0260107335395171
"Thomas","M",45810,1955,8,0.0222590966625932
"Mark","M",42215,1955,9,0.020512284776498
"Steven","M",37806,1955,10,0.0183699499765553
"Mary","F",61753,1956,1,0.030760946504456
"Debra","F",48298,1956,2,0.0240586237797713
"Linda","F",48067,1956,3,0.0239435560317667
"Deborah","F",47829,1956,4,0.0238250013823074
"Susan","F",46558,1956,5,0.0231918797038923
"Patricia","F",43332,1956,6,0.0215849162620616
"Karen","F",40045,1956,7,0.0199475669646971
"Cynthia","F",32347,1956,8,0.0161129716221016
"Barbara","F",32303,1956,9,0.016091053955815
"Donna","F",29844,1956,10,0.0148661552876619
"Michael","M",90623,1956,1,0.0428728697331439
"James","M",84858,1956,2,0.0401455036780412
"Robert","M",83910,1956,3,0.0396970139954328
"David","M",81600,1956,4,0.0386041752118617
"John","M",80763,1956,5,0.0382081985617106
"William","M",58945,1956,6,0.0278863125963626
"Richard","M",52878,1956,7,0.0250160732457454
"Mark","M",48804,1956,8,0.0230887030274473
"Thomas","M",44805,1956,9,0.0211968145878366
"Steven","M",38381,1956,10,0.0181576819706675
"Mary","F",61095,1957,1,0.0298866318531473
"Susan","F",45946,1957,2,0.0224759994618988
"Linda","F",44495,1957,3,0.0217661950127799
"Debra","F",42729,1957,4,0.0209022979368709
"Karen","F",40584,1957,5,0.0198530005258717
"Deborah","F",40065,1957,6,0.0195991145788746
"Cynthia","F",39315,1957,7,0.0192322273722315
"Patricia","F",39277,1957,8,0.0192136384204283
"Barbara","F",29683,1957,9,0.0145204172730497
"Donna","F",28048,1957,10,0.0137206031625677
"Michael","M",92726,1957,1,0.0430099247606939
"James","M",84257,1957,2,0.0390816732152987
"David","M",82371,1957,3,0.0382068730718797
"Robert","M",81707,1957,4,0.0378988840500185
"John","M",78985,1957,5,0.036636314595943
"William","M",56826,1957,6,0.0263581086691024
"Mark","M",52816,1957,7,0.0244981147268383
"Richard","M",52404,1957,8,0.0243070131048401
"Thomas","M",44578,1957,9,0.0206770099646508
"Steven","M",36829,1957,10,0.0170827224188641
"Mary","F",55850,1958,1,0.027773067434599
"Susan","F",45172,1958,2,0.0224631155265122
"Linda","F",41898,1958,3,0.0208350220120829
"Karen","F",38465,1958,4,0.0191278610362015
"Patricia","F",37932,1958,5,0.0188628109924657
"Debra","F",35523,1958,6,0.0176648643595212
"Deborah","F",32936,1958,7,0.0163784019521209
"Cynthia","F",31000,1958,8,0.0154156685850057
"Barbara","F",27882,1958,9,0.0138651506931332
"Donna","F",26944,1958,10,0.0133987023985288
"Michael","M",90517,1958,1,0.0426797268821879
"David","M",82585,1958,2,0.0389397046363168
"James","M",78723,1958,3,0.0371187306179665
"Robert","M",77295,1958,4,0.0364454134511607
"John","M",75990,1958,5,0.0358300920907394
"William","M",54210,1958,6,0.0255605907650873
"Mark","M",52671,1958,7,0.0248349359193491
"Richard","M",49957,1958,8,0.0235552560939211
"Thomas","M",42067,1958,9,0.0198350372941326
"Steven","M",32952,1958,10,0.0155372179836037
"Mary","F",54474,1959,1,0.026926297453682
"Susan","F",41606,1959,2,0.0205656924745363
"Linda","F",40409,1959,3,0.0199740197856929
"Karen","F",36773,1959,4,0.0181767583849955
"Donna","F",36462,1959,5,0.0180230322310855
"Patricia","F",35221,1959,6,0.0174096105043898
"Debra","F",31372,1959,7,0.0155070639886351
"Cynthia","F",30172,1959,8,0.0149139084108472
"Deborah","F",29552,1959,9,0.0146074446956568
"Lisa","F",25692,1959,10,0.0126994609204391
"Michael","M",85275,1959,1,0.039968803007585
"David","M",83925,1959,2,0.0393360515087842
"James","M",78599,1959,3,0.0368397296698115
"John","M",76425,1959,4,0.0358207654043352
"Robert","M",74503,1959,5,0.0349199147519684
"Mark","M",56924,1959,6,0.0266805528279539
"William","M",51376,1959,7,0.0240801785202895
"Richard","M",47176,1959,8,0.0221116183017981
"Thomas","M",40284,1959,9,0.0188813047242164
"Steven","M",33580,1959,10,0.015739107651653
"Mary","F",51477,1960,1,0.0254569335860713
"Susan","F",39201,1960,2,0.0193860802592921
"Linda","F",37314,1960,3,0.0184529016809578
"Karen","F",36379,1960,4,0.0179905158989002
"Donna","F",34134,1960,5,0.0168802954917139
"Lisa","F",33704,1960,6,0.0166676474849922
"Patricia","F",32107,1960,7,0.015877882678633
"Debra","F",26738,1960,8,0.0132227497761014
"Cynthia","F",26725,1960,9,0.013216320882875
"Deborah","F",25269,1960,10,0.0124962848415105
"David","M",85936,1960,1,0.0402934044025664
"Michael","M",84202,1960,2,0.0394803718756388
"James","M",76863,1960,3,0.0360392843813357
"John","M",76124,1960,4,0.0356927843597674
"Robert","M",72385,1960,5,0.0339396536687741
"Mark","M",58735,1960,6,0.0275394841228908
"William","M",49353,1960,7,0.0231404811427092
"Richard","M",43568,1960,8,0.0204280283351682
"Thomas","M",39293,1960,9,0.0184235796312377
"Steven","M",33903,1960,10,0.0158963331951709
"Mary","F",47669,1961,1,0.0236285535274547
"Lisa","F",42700,1961,2,0.0211655213162079
"Susan","F",37522,1961,3,0.0185988920568326
"Linda","F",35574,1961,4,0.0176333080867162
"Karen","F",34690,1961,5,0.0171951272707085
"Patricia","F",28867,1961,6,0.0143087846331376
"Donna","F",28667,1961,7,0.0142096487019141
"Cynthia","F",24378,1961,8,0.0120836786568271
"Sandra","F",24141,1961,9,0.0119662025783273
"Deborah","F",24092,1961,10,0.0119419142751776
"Michael","M",86922,1961,1,0.0409505664729427
"David","M",84769,1961,2,0.0399362482380166
"John","M",79910,1961,3,0.0376470832108425
"James","M",75907,1961,4,0.0357611956611866
"Robert","M",72912,1961,5,0.0343501956084213
"Mark","M",57758,1961,6,0.027210865124413
"William","M",48010,1961,7,0.0226184015136097
"Richard","M",41116,1961,8,0.0193705102402328
"Thomas","M",37548,1961,9,0.0176895592591755
"Steven","M",32242,1961,10,0.0151898042408207
"Lisa","F",46081,1962,1,0.0234316682701011
"Mary","F",43493,1962,2,0.02211569948724
"Susan","F",35750,1962,3,0.0181784714015779
"Karen","F",35184,1962,4,0.0178906667914159
"Linda","F",31462,1962,5,0.0159980718108097
"Patricia","F",26538,1962,6,0.013494273400142
"Donna","F",25727,1962,7,0.0130818890558992
"Cynthia","F",24021,1962,8,0.0122144073157288
"Deborah","F",22893,1962,9,0.0116408320502468
"Sandra","F",22415,1962,10,0.0113977744466117
"Michael","M",85049,1962,1,0.0411072653656221
"David","M",81332,1962,2,0.0393107044964289
"John","M",78450,1962,3,0.0379177294022629
"James","M",72571,1962,4,0.0350761955443164
"Robert","M",70212,1962,5,0.0339360053128321
"Mark","M",53520,1962,6,0.0258681565023468
"William","M",44862,1962,7,0.0216834311847587
"Richard","M",39420,1962,8,0.0190531152713474
"Thomas","M",36531,1962,9,0.0176567568233788
"Jeffrey","M",33525,1962,10,0.0162038480332806
"Lisa","F",56037,1963,1,0.0290763107222301
"Mary","F",41551,1963,2,0.021559858429598
"Susan","F",33994,1963,3,0.0176387049037509
"Karen","F",32487,1963,4,0.0168567572574029
"Linda","F",27715,1963,5,0.0143806761901352
"Donna","F",25399,1963,6,0.0131789570468427
"Patricia","F",25363,1963,7,0.0131602774746671
"Lori","F",23908,1963,8,0.0124053114325727
"Sandra","F",21612,1963,9,0.0112139698293777
"Cynthia","F",21593,1963,10,0.011204111166285
"Michael","M",83796,1963,1,0.0412433443944273
"John","M",78645,1963,2,0.0387080865423138
"David","M",78478,1963,3,0.0386258912285296
"James","M",71331,1963,4,0.0351082271110661
"Robert","M",70021,1963,5,0.0344634614759916
"Mark","M",49363,1963,6,0.0242958519421227
"William","M",44486,1963,7,0.0218954534671165
"Richard","M",40782,1963,8,0.0200723909386311
"Thomas","M",35510,1963,9,0.0174775783980872
"Jeffrey","M",31721,1963,10,0.0156126799314481
"Lisa","F",54277,1964,1,0.0286471143351159
"Mary","F",40985,1964,2,0.0216316668390796
"Susan","F",31515,1964,3,0.016633450785253
"Karen","F",30247,1964,4,0.0159642070728716
"Patricia","F",26087,1964,5,0.0137685810133236
"Kimberly","F",24128,1964,6,0.0127346311453779
"Donna","F",23809,1964,7,0.0125662646278308
"Linda","F",23633,1964,8,0.0124733727560807
"Cynthia","F",20323,1964,9,0.0107263722135077
"Tammy","F",20047,1964,10,0.0105807008691724
"Michael","M",82671,1964,1,0.0414733366343041
"John","M",82541,1964,2,0.0414081198864426
"David","M",75065,1964,3,0.0376576552171141
"James","M",73052,1964,4,0.036647798959843
"Robert","M",69998,1964,5,0.0351157070523886
"Mark","M",45284,1964,6,0.0227175016166228
"William","M",44250,1964,7,0.0221987776374782
"Richard","M",40106,1964,8,0.0201198683825695
"Thomas","M",34467,1964,9,0.0172909665272533
"Jeffrey","M",30740,1964,10,0.0154212525327927
"Lisa","F",60271,1965,1,0.0341466565216086
"Mary","F",34274,1965,2,0.0194180037766357
"Karen","F",32874,1965,3,0.0186248309550424
"Kimberly","F",28833,1965,4,0.0163353942607148
"Susan","F",26332,1965,5,0.0149184476701398
"Patricia","F",23551,1965,6,0.0133428665152462
"Donna","F",19698,1965,7,0.0111599415998183
"Linda","F",19339,1965,8,0.0109565494262811
"Cynthia","F",19246,1965,9,0.0109038600888467
"Angela","F",18753,1965,10,0.0106245499452427
"Michael","M",81054,1965,1,0.0435451818734195
"John","M",71563,1965,2,0.0384462685420525
"David","M",67882,1965,3,0.0364687003223957
"James","M",67715,1965,4,0.0363789817968096
"Robert","M",63144,1965,5,0.0339232729318134
"William","M",40147,1965,6,0.0215684409982502
"Mark","M",38273,1965,7,0.0205616594596366
"Richard","M",36856,1965,8,0.0198003950838546
"Thomas","M",31635,1965,9,0.0169954823767566
"Jeffrey","M",29594,1965,10,0.0158989823125568
"Lisa","F",56913,1966,1,0.0336380158694978
"Kimberly","F",32230,1966,2,0.0190493077411824
"Mary","F",28886,1966,3,0.017072860794657
"Michelle","F",27153,1966,4,0.0160485837138171
"Karen","F",25447,1966,5,0.0150402647871507
"Susan","F",23771,1966,6,0.0140496771428994
"Patricia","F",20115,1966,7,0.0118888248592579
"Tammy","F",18625,1966,8,0.0110081711659796
"Angela","F",18531,1966,9,0.0109526131477459
"Jennifer","F",18217,1966,10,0.0107670257251356
"Michael","M",79999,1966,1,0.0448426898775331
"David","M",66435,1966,2,0.0372395167691335
"James","M",65188,1966,3,0.0365405226032404
"John","M",65064,1966,4,0.0364710155650922
"Robert","M",59344,1966,5,0.0332647231601935
"William","M",38270,1966,6,0.0214518899187889
"Mark","M",34811,1966,7,0.0195129798788335
"Richard","M",34471,1966,8,0.0193223960645563
"Jeffrey","M",30202,1966,9,0.0169294481141171
"Thomas","M",29016,1966,10,0.0162646469266678
"Lisa","F",52435,1967,1,0.0317626370590954
"Kimberly","F",33099,1967,2,0.0200498049779536
"Michelle","F",30824,1967,3,0.0186717178355975
"Mary","F",25317,1967,4,0.0153358383222107
"Susan","F",22260,1967,5,0.0134840526544381
"Karen","F",21542,1967,6,0.0130491222947847
"Angela","F",19541,1967,7,0.0118370113621013
"Tammy","F",18652,1967,8,0.0112984973095499
"Melissa","F",18377,1967,9,0.011131915347287
"Jennifer","F",18239,1967,10,0.0110483214898606
"Michael","M",82455,1967,1,0.0472655025173301
